playerId,area,competition_name,season_name,player_shortName,player_firstName,player_lastName,isRomanian,player_birthDate,isU21,team_name,player_currentTeamId,generic_position_code,player_height,player_weight,player_foot,competitionId,seasonId,positions_percent,positions_position_name,positions_position_code,total_matches,total_matchesInStart,total_matchesSubstituted,total_matchesComingOff,total_minutesOnField,total_minutesTagged,total_goals,total_assists,total_shots,total_headShots,total_yellowCards,total_redCards,total_directRedCards,total_penalties,total_linkupPlays,total_duels,total_duelsWon,total_defensiveDuels,total_defensiveDuelsWon,total_offensiveDuels,total_offensiveDuelsWon,total_aerialDuels,total_aerialDuelsWon,total_fouls,total_passes,total_successfulPasses,total_smartPasses,total_successfulSmartPasses,total_passesToFinalThird,total_successfulPassesToFinalThird,total_crosses,total_successfulCrosses,total_forwardPasses,total_successfulForwardPasses,total_backPasses,total_successfulBackPasses,total_throughPasses,total_successfulThroughPasses,total_keyPasses,total_successfulKeyPasses,total_verticalPasses,total_successfulVerticalPasses,total_longPasses,total_successfulLongPasses,total_dribbles,total_successfulDribbles,total_interceptions,total_defensiveActions,total_successfulDefensiveAction,total_attackingActions,total_successfulAttackingActions,total_freeKicks,total_freeKicksOnTarget,total_directFreeKicks,total_directFreeKicksOnTarget,total_corners,total_successfulPenalties,total_successfulLinkupPlays,total_accelerations,total_pressingDuels,total_pressingDuelsWon,total_looseBallDuels,total_looseBallDuelsWon,total_missedBalls,total_shotAssists,total_shotOnTargetAssists,total_recoveries,total_opponentHalfRecoveries,total_dangerousOpponentHalfRecoveries,total_losses,total_ownHalfLosses,total_dangerousOwnHalfLosses,total_xgShot,total_xgAssist,total_xgSave,total_receivedPass,total_touchInBox,total_progressiveRun,total_offsides,total_clearances,total_secondAssists,total_thirdAssists,total_shotsBlocked,total_foulsSuffered,total_progressivePasses,total_counterpressingRecoveries,total_slidingTackles,total_goalKicks,total_dribblesAgainst,total_dribblesAgainstWon,total_goalKicksShort,total_goalKicksLong,total_shotsOnTarget,total_successfulProgressivePasses,total_successfulSlidingTackles,total_successfulGoalKicks,total_fieldAerialDuels,total_fieldAerialDuelsWon,total_gkCleanSheets,total_gkConcededGoals,total_gkShotsAgainst,total_gkExits,total_gkSuccessfulExits,total_gkAerialDuels,total_gkAerialDuelsWon,total_gkSaves,total_newDuelsWon,total_newDefensiveDuelsWon,total_newOffensiveDuelsWon,total_newSuccessfulDribbles,total_lateralPasses,total_successfulLateralPasses,average_passLength,average_longPassLength,average_dribbleDistanceFromOpponentGoal,average_ballRecoveries,average_duels,average_defensiveDuels,average_offensiveDuels,average_aerialDuels,average_fouls,average_goals,average_assists,average_passes,average_smartPasses,average_passesToFinalThird,average_crosses,average_dribbles,average_shots,average_headShots,average_interceptions,average_successfulDefensiveAction,average_yellowCards,average_redCards,average_directRedCards,average_successfulAttackingActions,average_freeKicks,average_directFreeKicks,average_corners,average_penalties,average_accelerations,average_looseBallDuels,average_missedBalls,average_forwardPasses,average_backPasses,average_throughPasses,average_keyPasses,average_verticalPasses,average_longPasses,average_shotAssists,average_shotOnTargetAssists,average_linkupPlays,average_opponentHalfRecoveries,average_dangerousOpponentHalfRecoveries,average_ballLosses,average_losses,average_ownHalfLosses,average_dangerousOwnHalfLosses,average_duelsWon,average_defensiveDuelsWon,average_offensiveDuelsWon,average_successfulPasses,average_successfulSmartPasses,average_successfulCrosses,average_successfulForwardPasses,average_successfulBackPasses,average_successfulThroughPasses,average_successfulKeyPasses,average_successfulVerticalPasses,average_successfulLongPasses,average_successfulDribbles,average_defensiveActions,average_attackingActions,average_freeKicksOnTarget,average_directFreeKicksOnTarget,average_successfulPenalties,average_successfulLinkupPlays,average_looseBallDuelsWon,average_successfulPassesToFinalThird,average_xgShot,average_xgAssist,average_xgSave,average_receivedPass,average_touchInBox,average_progressiveRun,average_offsides,average_clearances,average_secondAssists,average_thirdAssists,average_foulsSuffered,average_progressivePasses,average_counterpressingRecoveries,average_slidingTackles,average_goalKicks,average_shotsBlocked,average_shotsOnTarget,average_successfulProgressivePasses,average_successfulSlidingTackles,average_successfulGoalKicks,average_dribblesAgainst,average_dribblesAgainstWon,average_goalKicksShort,average_goalKicksLong,average_fieldAerialDuels,average_fieldAerialDuelsWon,average_gkConcededGoals,average_gkShotsAgainst,average_gkExits,average_gkAerialDuels,average_gkSaves,average_gkSuccessfulExits,average_gkAerialDuelsWon,average_newDuelsWon,average_newDefensiveDuelsWon,average_newOffensiveDuelsWon,average_newSuccessfulDribbles,average_lateralPasses,average_successfulLateralPasses,percent_duelsWon,percent_defensiveDuelsWon,percent_offensiveDuelsWon,percent_aerialDuelsWon,percent_successfulPasses,percent_successfulSmartPasses,percent_successfulPassesToFinalThird,percent_successfulCrosses,percent_successfulDribbles,percent_shotsOnTarget,percent_headShotsOnTarget,percent_goalConversion,percent_directFreeKicksOnTarget,percent_penaltiesConversion,percent_win,percent_successfulForwardPasses,percent_successfulBackPasses,percent_successfulThroughPasses,percent_successfulKeyPasses,percent_successfulVerticalPasses,percent_successfulLongPasses,percent_successfulShotAssists,percent_successfulLinkupPlays,percent_yellowCardsPerFoul,percent_successfulProgressivePasses,percent_successfulSlidingTackles,percent_successfulGoalKicks,percent_dribblesAgainstWon,percent_fieldAerialDuelsWon,percent_gkSaves,percent_gkSuccessfulExits,percent_gkAerialDuelsWon,percent_newDuelsWon,percent_newDefensiveDuelsWon,percent_newOffensiveDuelsWon,percent_newSuccessfulDribbles,percent_successfulLateralPasses,roundId,player_wyId,player_middleName,player_currentNationalTeamId,player_gender,player_status,player_imageDataURL,player_birthArea_id,player_birthArea_alpha2code,player_birthArea_alpha3code,player_birthArea_name,player_passportArea_id,player_passportArea_alpha2code,player_passportArea_alpha3code,player_passportArea_name,player_role_name,player_role_code2,player_role_code3,teams_wyId
1213878,Romania,Liga2,2025_2026,B. Alexandru,Bogdan,Alexandru,true,2006-07-28,true,CS Dinamo București,78701,CM,0,0,None,720,191744,40,Right Centre Midfielder,rcmf3,7,2,1,5,242,242,0,0,1,0,1,0,0,0,0,53,14,33,5,12,4,7,4,6,95,77,0,0,11,6,1,1,31,19,20,19,0,0,0,0,36,31,17,10,1,0,14,52,36,3,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,25,12,2,24,6,2,0,0.02,0,58,0,2,0,5,0,0,2,2,14,20,5,0,12,3,0,0,0,9,4,0,7,4,0,0,0,0,0,0,0,0,25,17,3,0,36,31,18.66,15.32,10.5,9.3,19.71,12.27,4.46,2.6,2.23,0,0,35.33,0,4.09,0.37,0.37,0.37,0,5.21,13.39,0.37,0,0,0.37,0,0,0,0,0.37,0.37,0.37,11.53,7.44,0,0,13.39,6.32,0.74,0,0,4.46,0.74,0,8.93,2.23,0.74,5.21,1.86,1.49,28.64,0,0.37,7.07,7.07,0,0,11.53,3.72,0,19.34,1.11,0,0,0,0,0.37,2.23,0,0.01,0,21.57,0,0.74,0,1.86,0,0,0.74,5.21,7.44,1.86,0,0.74,0,3.35,1.49,0,4.46,1.12,0,0,2.6,1.49,0,0,0,0,0,0,0,9.3,6.32,1.12,0,13.39,11.53,26.42,15.15,33.33,57.14,81.05,0,54.55,100,0,0,0,0,0,0,0,61.29,95,0,0,86.11,58.82,0,0,16.7,64.29,80,0,25,57.14,0,0,0,47.17,51.52,25,0,86.11,None,1213878,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,78701
1213878,Romania,Liga2,2025_2026,B. Alexandru,Bogdan,Alexandru,true,2006-07-28,true,CS Dinamo București,78701,CM,0,0,None,720,191744,34,Right Centre Midfielder,rcmf,7,2,1,5,242,242,0,0,1,0,1,0,0,0,0,53,14,33,5,12,4,7,4,6,95,77,0,0,11,6,1,1,31,19,20,19,0,0,0,0,36,31,17,10,1,0,14,52,36,3,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,25,12,2,24,6,2,0,0.02,0,58,0,2,0,5,0,0,2,2,14,20,5,0,12,3,0,0,0,9,4,0,7,4,0,0,0,0,0,0,0,0,25,17,3,0,36,31,18.66,15.32,10.5,9.3,19.71,12.27,4.46,2.6,2.23,0,0,35.33,0,4.09,0.37,0.37,0.37,0,5.21,13.39,0.37,0,0,0.37,0,0,0,0,0.37,0.37,0.37,11.53,7.44,0,0,13.39,6.32,0.74,0,0,4.46,0.74,0,8.93,2.23,0.74,5.21,1.86,1.49,28.64,0,0.37,7.07,7.07,0,0,11.53,3.72,0,19.34,1.11,0,0,0,0,0.37,2.23,0,0.01,0,21.57,0,0.74,0,1.86,0,0,0.74,5.21,7.44,1.86,0,0.74,0,3.35,1.49,0,4.46,1.12,0,0,2.6,1.49,0,0,0,0,0,0,0,9.3,6.32,1.12,0,13.39,11.53,26.42,15.15,33.33,57.14,81.05,0,54.55,100,0,0,0,0,0,0,0,61.29,95,0,0,86.11,58.82,0,0,16.7,64.29,80,0,25,57.14,0,0,0,47.17,51.52,25,0,86.11,None,1213878,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,78701
1213878,Romania,Liga2,2025_2026,B. Alexandru,Bogdan,Alexandru,true,2006-07-28,true,CS Dinamo București,78701,DM,0,0,None,720,191744,12,Defensive Midfielder,dmf,7,2,1,5,242,242,0,0,1,0,1,0,0,0,0,53,14,33,5,12,4,7,4,6,95,77,0,0,11,6,1,1,31,19,20,19,0,0,0,0,36,31,17,10,1,0,14,52,36,3,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,25,12,2,24,6,2,0,0.02,0,58,0,2,0,5,0,0,2,2,14,20,5,0,12,3,0,0,0,9,4,0,7,4,0,0,0,0,0,0,0,0,25,17,3,0,36,31,18.66,15.32,10.5,9.3,19.71,12.27,4.46,2.6,2.23,0,0,35.33,0,4.09,0.37,0.37,0.37,0,5.21,13.39,0.37,0,0,0.37,0,0,0,0,0.37,0.37,0.37,11.53,7.44,0,0,13.39,6.32,0.74,0,0,4.46,0.74,0,8.93,2.23,0.74,5.21,1.86,1.49,28.64,0,0.37,7.07,7.07,0,0,11.53,3.72,0,19.34,1.11,0,0,0,0,0.37,2.23,0,0.01,0,21.57,0,0.74,0,1.86,0,0,0.74,5.21,7.44,1.86,0,0.74,0,3.35,1.49,0,4.46,1.12,0,0,2.6,1.49,0,0,0,0,0,0,0,9.3,6.32,1.12,0,13.39,11.53,26.42,15.15,33.33,57.14,81.05,0,54.55,100,0,0,0,0,0,0,0,61.29,95,0,0,86.11,58.82,0,0,16.7,64.29,80,0,25,57.14,0,0,0,47.17,51.52,25,0,86.11,None,1213878,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,78701
1213877,Romania,Liga2,2025_2026,R. Cernamoriț,Rareș,Cernamoriț,true,2007-02-18,true,nan,78805,FB,0,0,None,720,191744,51,Left Back,lb,2,1,0,1,101,101,0,0,0,0,0,0,0,0,0,21,8,12,1,4,3,1,1,1,38,34,0,0,1,0,0,0,13,10,5,5,0,0,0,0,15,14,6,5,0,0,7,19,14,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,15,0,0,13,11,1,0,0,0,20,0,0,0,5,0,0,2,3,5,4,0,0,4,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,13,7,2,0,15,14,23.54,30.97,0,13.37,18.71,10.69,3.56,0.89,0.89,0,0,33.86,0,0.89,0,0,0,0,6.24,12.48,0,0,0,0,0,0,0,0,0,3.56,0,11.58,4.46,0,0,13.37,5.35,0,0,0,0,0,0,11.58,9.8,0.89,7.13,0.89,2.67,30.3,0,0,8.91,4.46,0,0,12.48,4.46,0,16.93,0,0,0,0,0,2.67,0,0,0,0,17.82,0,0,0,4.46,0,0,2.67,4.46,3.56,0,0,1.78,0,1.78,0,0,3.56,1.78,0,0,0.89,0.89,0,0,0,0,0,0,0,11.58,6.24,1.78,0,13.37,12.48,38.1,8.33,75,100,89.47,0,0,0,0,0,0,0,0,0,0,76.92,100,0,0,93.33,83.33,0,0,0,40,0,0,50,100,0,0,0,61.9,58.33,50,0,93.33,None,1213877,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Defender,DF,DEF,
1213877,Romania,Liga2,2025_2026,R. Cernamoriț,Rareș,Cernamoriț,true,2007-02-18,true,nan,78805,CB,0,0,None,720,191744,42,Right Centre Back,rcb,2,1,0,1,101,101,0,0,0,0,0,0,0,0,0,21,8,12,1,4,3,1,1,1,38,34,0,0,1,0,0,0,13,10,5,5,0,0,0,0,15,14,6,5,0,0,7,19,14,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,15,0,0,13,11,1,0,0,0,20,0,0,0,5,0,0,2,3,5,4,0,0,4,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,13,7,2,0,15,14,23.54,30.97,0,13.37,18.71,10.69,3.56,0.89,0.89,0,0,33.86,0,0.89,0,0,0,0,6.24,12.48,0,0,0,0,0,0,0,0,0,3.56,0,11.58,4.46,0,0,13.37,5.35,0,0,0,0,0,0,11.58,9.8,0.89,7.13,0.89,2.67,30.3,0,0,8.91,4.46,0,0,12.48,4.46,0,16.93,0,0,0,0,0,2.67,0,0,0,0,17.82,0,0,0,4.46,0,0,2.67,4.46,3.56,0,0,1.78,0,1.78,0,0,3.56,1.78,0,0,0.89,0.89,0,0,0,0,0,0,0,11.58,6.24,1.78,0,13.37,12.48,38.1,8.33,75,100,89.47,0,0,0,0,0,0,0,0,0,0,76.92,100,0,0,93.33,83.33,0,0,0,40,0,0,50,100,0,0,0,61.9,58.33,50,0,93.33,None,1213877,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Defender,DF,DEF,
1213876,Romania,Liga2,2025_2026,I. Uleia,Ionuț,Uleia,true,2006-02-21,true,CS Dinamo București,78701,FB,0,0,None,720,191744,63,Right Back,rb,7,7,1,0,656,656,0,0,1,0,0,0,0,0,0,132,51,52,13,38,18,27,12,2,172,128,0,0,6,2,16,6,44,27,38,33,0,0,1,1,50,35,14,5,5,4,34,91,73,22,9,0,0,0,0,0,0,0,0,2,0,15,8,2,3,1,61,11,1,61,30,3,0.04,0.16,0,103,7,5,1,16,0,0,1,12,35,18,5,0,18,7,0,0,0,16,4,0,27,12,0,0,0,0,0,0,0,0,73,34,19,3,50,35,17.27,22.08,15.8,8.37,18.11,7.13,5.21,3.7,0.27,0,0,23.6,0,0.82,2.2,0.69,0.14,0,4.66,10.02,0,0,0,1.23,0,0,0,0,0,2.06,0.27,6.04,5.21,0,0.14,6.86,1.92,0.41,0.14,0,1.51,0.14,0,8.37,4.12,0.41,7,1.78,2.47,17.56,0,0.82,3.7,4.53,0,0.14,4.8,0.69,0.55,12.48,3.03,0,0,0,0,1.1,0.27,0.01,0.02,0,14.13,0.96,0.69,0.14,2.2,0,0,1.65,4.8,2.47,0.69,0,0.14,0,2.2,0.55,0,2.47,0.96,0,0,3.7,1.65,0,0,0,0,0,0,0,10.02,4.66,2.61,0.41,6.86,4.8,38.64,25,47.37,44.44,74.42,0,33.33,37.5,80,0,0,0,0,0,14.3,61.36,86.84,0,100,70,35.71,33.33,0,0,45.71,80,0,38.89,44.44,0,0,0,55.3,65.38,50,60,70,None,1213876,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Defender,DF,DEF,78701
1213876,Romania,Liga2,2025_2026,I. Uleia,Ionuț,Uleia,true,2006-02-21,true,CS Dinamo București,78701,W,0,0,None,720,191744,28,Right Winger,rw,7,7,1,0,656,656,0,0,1,0,0,0,0,0,0,132,51,52,13,38,18,27,12,2,172,128,0,0,6,2,16,6,44,27,38,33,0,0,1,1,50,35,14,5,5,4,34,91,73,22,9,0,0,0,0,0,0,0,0,2,0,15,8,2,3,1,61,11,1,61,30,3,0.04,0.16,0,103,7,5,1,16,0,0,1,12,35,18,5,0,18,7,0,0,0,16,4,0,27,12,0,0,0,0,0,0,0,0,73,34,19,3,50,35,17.27,22.08,15.8,8.37,18.11,7.13,5.21,3.7,0.27,0,0,23.6,0,0.82,2.2,0.69,0.14,0,4.66,10.02,0,0,0,1.23,0,0,0,0,0,2.06,0.27,6.04,5.21,0,0.14,6.86,1.92,0.41,0.14,0,1.51,0.14,0,8.37,4.12,0.41,7,1.78,2.47,17.56,0,0.82,3.7,4.53,0,0.14,4.8,0.69,0.55,12.48,3.03,0,0,0,0,1.1,0.27,0.01,0.02,0,14.13,0.96,0.69,0.14,2.2,0,0,1.65,4.8,2.47,0.69,0,0.14,0,2.2,0.55,0,2.47,0.96,0,0,3.7,1.65,0,0,0,0,0,0,0,10.02,4.66,2.61,0.41,6.86,4.8,38.64,25,47.37,44.44,74.42,0,33.33,37.5,80,0,0,0,0,0,14.3,61.36,86.84,0,100,70,35.71,33.33,0,0,45.71,80,0,38.89,44.44,0,0,0,55.3,65.38,50,60,70,None,1213876,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Defender,DF,DEF,78701
1213875,Romania,Liga2,2025_2026,A. Anghel,Ayan,Anghel,true,2009-08-14,true,CS Dinamo București,78701,CB,0,0,None,720,191744,53,Left Centre Back,lcb,11,10,2,1,975,975,0,0,3,0,2,0,0,0,0,144,49,69,13,11,5,42,22,8,385,324,0,0,46,30,0,0,183,139,35,33,4,2,0,0,127,118,56,32,1,0,39,110,85,4,0,0,0,0,0,0,0,0,0,1,0,22,9,4,1,0,92,14,2,82,44,12,0.02,0.03,0,257,0,2,0,13,0,0,4,8,84,37,2,7,29,16,7,0,0,57,0,7,42,22,0,0,0,0,0,0,0,0,78,44,3,0,127,118,20.96,39.97,4.1,8.49,13.29,6.37,1.02,3.88,0.74,0,0,35.54,0,4.25,0,0.09,0.28,0,3.6,7.85,0.18,0,0,0,0,0,0,0,0,2.03,0.37,16.89,3.23,0.37,0,11.72,5.17,0.09,0,0,1.29,0.18,0,7.57,4.06,1.11,4.52,1.2,0.46,29.91,0,0,12.83,3.05,0.18,0,10.89,2.95,0,10.15,0.37,0,0,0,0,0.83,2.77,0,0,0,23.72,0,0.18,0,1.2,0,0,0.74,7.75,3.42,0.18,0.65,0.37,0,5.26,0,0.65,2.68,1.48,0.65,0,3.88,2.03,0,0,0,0,0,0,0,7.2,4.06,0.28,0,11.72,10.89,34.03,18.84,45.45,52.38,84.16,0,65.22,0,0,0,0,0,0,0,18.2,75.96,94.29,50,0,92.91,57.14,100,0,25,67.86,0,100,55.17,52.38,0,0,0,54.17,63.77,27.27,0,92.91,None,1213875,"",11946,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,78701
1213875,Romania,Liga2,2025_2026,A. Anghel,Ayan,Anghel,true,2009-08-14,true,CS Dinamo București,78701,CB,0,0,None,720,191744,35,Left Centre Back (3 at the back),lcb3,11,10,2,1,975,975,0,0,3,0,2,0,0,0,0,144,49,69,13,11,5,42,22,8,385,324,0,0,46,30,0,0,183,139,35,33,4,2,0,0,127,118,56,32,1,0,39,110,85,4,0,0,0,0,0,0,0,0,0,1,0,22,9,4,1,0,92,14,2,82,44,12,0.02,0.03,0,257,0,2,0,13,0,0,4,8,84,37,2,7,29,16,7,0,0,57,0,7,42,22,0,0,0,0,0,0,0,0,78,44,3,0,127,118,20.96,39.97,4.1,8.49,13.29,6.37,1.02,3.88,0.74,0,0,35.54,0,4.25,0,0.09,0.28,0,3.6,7.85,0.18,0,0,0,0,0,0,0,0,2.03,0.37,16.89,3.23,0.37,0,11.72,5.17,0.09,0,0,1.29,0.18,0,7.57,4.06,1.11,4.52,1.2,0.46,29.91,0,0,12.83,3.05,0.18,0,10.89,2.95,0,10.15,0.37,0,0,0,0,0.83,2.77,0,0,0,23.72,0,0.18,0,1.2,0,0,0.74,7.75,3.42,0.18,0.65,0.37,0,5.26,0,0.65,2.68,1.48,0.65,0,3.88,2.03,0,0,0,0,0,0,0,7.2,4.06,0.28,0,11.72,10.89,34.03,18.84,45.45,52.38,84.16,0,65.22,0,0,0,0,0,0,0,18.2,75.96,94.29,50,0,92.91,57.14,100,0,25,67.86,0,100,55.17,52.38,0,0,0,54.17,63.77,27.27,0,92.91,None,1213875,"",11946,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,78701
1213875,Romania,Liga2,2025_2026,A. Anghel,Ayan,Anghel,true,2009-08-14,true,CS Dinamo București,78701,FB,0,0,None,720,191744,10,Left Back,lb,11,10,2,1,975,975,0,0,3,0,2,0,0,0,0,144,49,69,13,11,5,42,22,8,385,324,0,0,46,30,0,0,183,139,35,33,4,2,0,0,127,118,56,32,1,0,39,110,85,4,0,0,0,0,0,0,0,0,0,1,0,22,9,4,1,0,92,14,2,82,44,12,0.02,0.03,0,257,0,2,0,13,0,0,4,8,84,37,2,7,29,16,7,0,0,57,0,7,42,22,0,0,0,0,0,0,0,0,78,44,3,0,127,118,20.96,39.97,4.1,8.49,13.29,6.37,1.02,3.88,0.74,0,0,35.54,0,4.25,0,0.09,0.28,0,3.6,7.85,0.18,0,0,0,0,0,0,0,0,2.03,0.37,16.89,3.23,0.37,0,11.72,5.17,0.09,0,0,1.29,0.18,0,7.57,4.06,1.11,4.52,1.2,0.46,29.91,0,0,12.83,3.05,0.18,0,10.89,2.95,0,10.15,0.37,0,0,0,0,0.83,2.77,0,0,0,23.72,0,0.18,0,1.2,0,0,0.74,7.75,3.42,0.18,0.65,0.37,0,5.26,0,0.65,2.68,1.48,0.65,0,3.88,2.03,0,0,0,0,0,0,0,7.2,4.06,0.28,0,11.72,10.89,34.03,18.84,45.45,52.38,84.16,0,65.22,0,0,0,0,0,0,0,18.2,75.96,94.29,50,0,92.91,57.14,100,0,25,67.86,0,100,55.17,52.38,0,0,0,54.17,63.77,27.27,0,92.91,None,1213875,"",11946,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,78701
1213850,Romania,Liga2,2025_2026,G. Avram,Gabriel,Avram,true,2006-06-15,true,AFC ASA Târgu Mureș,78702,FB,0,0,None,720,191744,71,Left Back,lb,12,10,10,2,718,718,0,1,1,0,1,0,0,0,0,143,38,62,8,47,18,19,8,10,219,170,0,0,27,16,8,1,76,49,49,45,0,0,2,2,56,47,23,8,18,7,35,99,75,27,7,0,0,0,0,0,0,0,0,1,0,15,4,4,4,2,67,19,1,107,44,8,0.14,0.27,0,139,4,6,1,12,1,1,2,7,53,30,2,0,26,12,0,0,0,30,1,0,19,8,0,0,0,0,0,0,0,0,66,38,16,6,56,47,19.96,28.01,21.53,8.4,17.92,7.77,5.89,2.38,1.25,0,0.13,27.45,0,3.38,1,2.26,0.13,0,4.39,9.4,0.13,0,0,0.88,0,0,0,0,0,1.88,0.5,9.53,6.14,0,0.25,7.02,2.88,0.5,0.25,0,2.38,0.13,0.13,13.41,5.52,1,4.76,1,2.26,21.31,0,0.13,6.14,5.64,0,0.25,5.89,1,0.88,12.41,3.39,0,0,0,0,0.5,2.01,0.02,0.03,0,17.42,0.5,0.75,0.13,1.5,0.13,0.13,0.88,6.64,3.76,0.25,0,0.25,0,3.76,0.13,0,3.26,1.5,0,0,2.38,1,0,0,0,0,0,0,0,8.27,4.76,2.01,0.75,7.02,5.89,26.57,12.9,38.3,42.11,77.63,0,59.26,12.5,38.89,0,0,0,0,0,60,64.47,91.84,0,100,83.93,34.78,50,0,10,56.6,50,0,46.15,42.11,0,0,0,46.15,61.29,34.04,33.33,83.93,None,1213850,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,78702
1213850,Romania,Liga2,2025_2026,G. Avram,Gabriel,Avram,true,2006-06-15,true,AFC ASA Târgu Mureș,78702,FB,0,0,None,720,191744,11,Right Back,rb,12,10,10,2,718,718,0,1,1,0,1,0,0,0,0,143,38,62,8,47,18,19,8,10,219,170,0,0,27,16,8,1,76,49,49,45,0,0,2,2,56,47,23,8,18,7,35,99,75,27,7,0,0,0,0,0,0,0,0,1,0,15,4,4,4,2,67,19,1,107,44,8,0.14,0.27,0,139,4,6,1,12,1,1,2,7,53,30,2,0,26,12,0,0,0,30,1,0,19,8,0,0,0,0,0,0,0,0,66,38,16,6,56,47,19.96,28.01,21.53,8.4,17.92,7.77,5.89,2.38,1.25,0,0.13,27.45,0,3.38,1,2.26,0.13,0,4.39,9.4,0.13,0,0,0.88,0,0,0,0,0,1.88,0.5,9.53,6.14,0,0.25,7.02,2.88,0.5,0.25,0,2.38,0.13,0.13,13.41,5.52,1,4.76,1,2.26,21.31,0,0.13,6.14,5.64,0,0.25,5.89,1,0.88,12.41,3.39,0,0,0,0,0.5,2.01,0.02,0.03,0,17.42,0.5,0.75,0.13,1.5,0.13,0.13,0.88,6.64,3.76,0.25,0,0.25,0,3.76,0.13,0,3.26,1.5,0,0,2.38,1,0,0,0,0,0,0,0,8.27,4.76,2.01,0.75,7.02,5.89,26.57,12.9,38.3,42.11,77.63,0,59.26,12.5,38.89,0,0,0,0,0,60,64.47,91.84,0,100,83.93,34.78,50,0,10,56.6,50,0,46.15,42.11,0,0,0,46.15,61.29,34.04,33.33,83.93,None,1213850,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,78702
1213850,Romania,Liga2,2025_2026,G. Avram,Gabriel,Avram,true,2006-06-15,true,AFC ASA Târgu Mureș,78702,W,0,0,None,720,191744,10,Right Winger,rw,12,10,10,2,718,718,0,1,1,0,1,0,0,0,0,143,38,62,8,47,18,19,8,10,219,170,0,0,27,16,8,1,76,49,49,45,0,0,2,2,56,47,23,8,18,7,35,99,75,27,7,0,0,0,0,0,0,0,0,1,0,15,4,4,4,2,67,19,1,107,44,8,0.14,0.27,0,139,4,6,1,12,1,1,2,7,53,30,2,0,26,12,0,0,0,30,1,0,19,8,0,0,0,0,0,0,0,0,66,38,16,6,56,47,19.96,28.01,21.53,8.4,17.92,7.77,5.89,2.38,1.25,0,0.13,27.45,0,3.38,1,2.26,0.13,0,4.39,9.4,0.13,0,0,0.88,0,0,0,0,0,1.88,0.5,9.53,6.14,0,0.25,7.02,2.88,0.5,0.25,0,2.38,0.13,0.13,13.41,5.52,1,4.76,1,2.26,21.31,0,0.13,6.14,5.64,0,0.25,5.89,1,0.88,12.41,3.39,0,0,0,0,0.5,2.01,0.02,0.03,0,17.42,0.5,0.75,0.13,1.5,0.13,0.13,0.88,6.64,3.76,0.25,0,0.25,0,3.76,0.13,0,3.26,1.5,0,0,2.38,1,0,0,0,0,0,0,0,8.27,4.76,2.01,0.75,7.02,5.89,26.57,12.9,38.3,42.11,77.63,0,59.26,12.5,38.89,0,0,0,0,0,60,64.47,91.84,0,100,83.93,34.78,50,0,10,56.6,50,0,46.15,42.11,0,0,0,46.15,61.29,34.04,33.33,83.93,None,1213850,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,78702
